config_name,seed,epoch,train_loss,val_loss
tanh_1L-256,1,50,0.0005333647616916611,0.049605672849963915
tanh_1L-256,1,51,0.0005287219357272047,0.04972217197117299
tanh_1L-256,1,52,0.0005249987785711906,0.04972319314384003
tanh_1L-256,1,53,0.0005218137538403941,0.049867158640103756
tanh_1L-256,1,54,0.0005100051905281609,0.04989098198157596
tanh_1L-256,1,55,0.023193012298730338,0.0810174139999177
tanh_1L-256,1,56,0.006893596353381614,0.058584416487721745
tanh_1L-256,1,57,0.002345598702407346,0.05615279607069318
tanh_1L-256,1,58,0.0009759835020721741,0.053383930179848944
tanh_1L-256,1,59,0.0007936792644657779,0.052567254434303774
tanh_1L-256,1,60,0.0006694808077004974,0.05187651259090295
tanh_1L-256,1,61,0.0006197711462136091,0.051811711684116406
tanh_1L-256,1,62,0.0005877548842758715,0.05183134944295683
tanh_1L-256,1,63,0.0005510631421512879,0.05182891906142896
tanh_1L-256,1,64,0.0005359901906224318,0.05152190731299782
tanh_1L-256,1,65,0.0005204093553876868,0.05177995152491415
tanh_1L-256,1,66,0.0005119913971637944,0.051813201310020485
tanh_1L-256,1,67,0.0005043787271109695,0.05169113571550324
tanh_1L-256,1,68,0.0004978175421900922,0.05177808560714723
tanh_1L-256,1,69,0.0004919988950964293,0.05181531610883134
tanh_1L-256,1,70,0.0004864250779846634,0.051854482852787966
tanh_1L-256,1,71,0.0004725003669475655,0.05184414218082394
tanh_1L-256,1,72,0.0004363519497933833,0.05249654367174135
tanh_1L-256,1,73,0.00042754860679669534,0.05228277476036416
tanh_1L-256,1,74,0.0004236646464944915,0.052188334157907905
tanh_1L-256,1,75,0.00042049142112701363,0.05220539536610558
tanh_1L-256,1,76,0.00041814850557928994,0.05223567849621616
tanh_1L-256,1,77,0.000416023732077232,0.052156979105305874
tanh_1L-256,1,78,0.00041425037758811265,0.05203163295375315
tanh_1L-256,1,79,0.0004126053390394504,0.05219138284406471
tanh_1L-256,1,80,0.0004111756139376296,0.05222534667377708
tanh_1L-256,1,81,0.0004099932442788878,0.052213394426339946
tanh_1L-256,1,82,0.00040895161437827705,0.05220268328808561
tanh_1L-256,1,83,0.0004079951049583728,0.05218326989756689
tanh_1L-256,1,84,0.0004071503799160233,0.05239951787493206
tanh_1L-256,1,85,0.00040642628516622954,0.05238049582204159
tanh_1L-256,1,86,0.0004058237258071156,0.052486923061393034
tanh_1L-256,1,87,0.00040518751682103946,0.05250044435765814
tanh_1L-256,1,88,0.0004044597867049817,0.05247315406353092
tanh_1L-256,1,89,0.0003749643669203059,0.05244861316511686
tanh_1L-256,1,90,0.019482574101278738,0.07391123993143563
tanh_1L-256,1,91,0.00740506818385569,0.0646323057922415
tanh_1L-256,1,92,0.003485343749292512,0.06218575436588924
tanh_1L-256,1,93,0.002226095971914743,0.06086360454248102
tanh_1L-256,1,94,0.001692778552223816,0.059990481405393495
tanh_1L-256,1,95,0.0011964019076640226,0.05969436661125755
tanh_1L-256,2,1,0.15848198699026775,0.19281552248265188
tanh_1L-256,2,2,0.10197109762807949,0.1412760145095942
tanh_1L-256,2,3,0.07745430958607075,0.12077292117838236
tanh_1L-256,2,4,0.06354075383523577,0.11077646591589678
tanh_1L-256,2,5,0.05492290765340579,0.1050003283106964
tanh_1L-256,2,6,0.04751224875248068,0.09873969379112946
tanh_1L-256,2,7,0.041785190628604967,0.0944157633432796
tanh_1L-256,2,8,0.03681877945034988,0.08953098272168832
tanh_1L-256,2,9,0.03301555139906049,0.08564013036306292
tanh_1L-256,2,10,0.03006504733526188,0.08111662626829885
tanh_1L-256,2,11,0.027964033740406017,0.07924320287369133
tanh_1L-256,2,12,0.0260100953387566,0.07561608763250763
tanh_1L-256,2,13,0.02332589229708605,0.07235646033524112
tanh_1L-256,2,14,0.021818034374365865,0.06999521672042748
tanh_1L-256,2,15,0.01969954415591413,0.06710757584101942
tanh_1L-256,2,16,0.0175194532205499,0.06638312510852715
tanh_1L-256,2,17,0.021099487721408454,0.07062711613726606
tanh_1L-256,2,18,0.015383885835365825,0.06371682099222212
tanh_1L-256,2,19,0.013276716504693978,0.0610538008086265
tanh_1L-256,2,20,0.011622367846846175,0.0584439652758889
tanh_1L-256,2,21,0.010883957835669117,0.05761830961232745
tanh_1L-256,2,22,0.009898775400646235,0.05670855828918791
tanh_1L-256,2,23,0.007736620067569416,0.05488071744910988
tanh_1L-256,2,24,0.006835683674562206,0.05334697651754251
tanh_1L-256,2,25,0.005637448884406002,0.05232301260997993
tanh_1L-256,2,26,0.005298029137512675,0.051581097868250284
tanh_1L-256,2,27,0.005415904546241899,0.05297738573228888
tanh_1L-256,2,28,0.01371772686043666,0.06550702116789908
tanh_1L-256,2,29,0.0078003619875557165,0.05799100734575235
tanh_1L-256,2,30,0.004788237253378801,0.05235364720713568
tanh_1L-256,2,31,0.00404945118328915,0.05172106403655151
tanh_1L-256,2,32,0.003817225236680259,0.05063265269064518
tanh_1L-256,2,33,0.0036124712381897955,0.05018565932398753
tanh_1L-256,2,34,0.003313071425128167,0.04955024338327338
tanh_1L-256,2,35,0.0021593558594625068,0.05026585579252702
tanh_1L-256,2,36,0.0014921420779911497,0.04963133529825419
tanh_1L-256,2,37,0.0011780735292251337,0.05105766485322143
tanh_1L-256,2,38,0.0009383572631980965,0.04991472982786996
tanh_1L-256,2,39,0.0008750910419519634,0.049433481595514694
tanh_1L-256,2,40,0.0011273767762087772,0.05068760378093875
tanh_1L-256,2,41,0.0068344149699615915,0.05748144191505229
tanh_1L-256,2,42,0.0027410236151756834,0.05574412396583052
tanh_1L-256,2,43,0.0011756105069267218,0.05240402625976828
tanh_1L-256,2,44,0.0008304663344210543,0.04958345809037701
tanh_1L-256,2,45,0.0007890408416454584,0.049551588400913775
tanh_1L-256,2,46,0.0007731770478976164,0.049296783388066694
tanh_1L-256,2,47,0.0007619303229297091,0.04912381577166979
tanh_1L-256,2,48,0.0007536848640378465,0.04899031912659116
tanh_1L-256,2,49,0.0007472422623653103,0.04892192316276523
tanh_1L-256,2,50,0.0007433963586152093,0.04902254088692132
tanh_1L-256,2,51,0.0007380062812366248,0.04883903758367331
tanh_1L-256,2,52,0.000733718999548201,0.048761091119129456
tanh_1L-256,2,53,0.0007307376451072665,0.048791972945900264
tanh_1L-256,2,54,0.0007269045576072056,0.04869056327221958
tanh_1L-256,2,55,0.000723939861613003,0.048678797964506734
tanh_1L-256,2,56,0.0007209079790486114,0.04877226125344214
tanh_1L-256,2,57,0.0006981355536778285,0.048695747993923975
tanh_1L-256,2,58,0.0013326457642964216,0.051492663078484595
tanh_1L-256,2,59,0.010194509080947824,0.06311712133577244
tanh_1L-256,2,60,0.0027328347043888705,0.057635025737833676
tanh_1L-256,2,61,0.0012970721700190013,0.05480818352104413
tanh_1L-256,2,62,0.0010050572646353264,0.0540537937218477
tanh_1L-256,2,63,0.0008933602884662651,0.05364355924059404
tanh_1L-256,2,64,0.0008204201707002419,0.053431183328390225
tanh_1L-256,2,65,0.0007683968857923105,0.05294814450146585
tanh_1L-256,2,66,0.0007438331906660179,0.053124293703897436
tanh_1L-256,2,67,0.0007282603170542982,0.05293954171248279
tanh_1L-256,2,68,0.0007173752023102529,0.05283974415722724
tanh_1L-256,2,69,0.0007080643329911078,0.05279407623505831
tanh_1L-256,2,70,0.0007011127119349752,0.05281802639813177
tanh_1L-256,2,71,0.0006943419937453499,0.05264745871776845
tanh_1L-256,2,72,0.0006890681577477163,0.05280813095343928
tanh_1L-256,2,73,0.0006847106661090976,0.05292045023759281
tanh_1L-256,2,74,0.0006804712062768846,0.05278059018014237
tanh_1L-256,2,75,0.0006771417962182176,0.05286050973150207
tanh_1L-256,2,76,0.0006741934285339061,0.05287397721008419
tanh_1L-256,2,77,0.0006716209219472544,0.05277703209628779
tanh_1L-256,2,78,0.0006690129604478083,0.052738746678103285
tanh_1L-256,2,79,0.0006642500423437556,0.05266073494509666
tanh_1L-256,2,80,0.012683015574245502,0.06514950174255726
tanh_1L-256,2,81,0.0038262099769401613,0.05673267865450986
tanh_1L-256,2,82,0.0012481833076030877,0.05274070871045292
tanh_1L-256,2,83,0.0008461671703274245,0.05259980062500747
tanh_1L-256,2,84,0.0007808180419452177,0.05242217992009904
tanh_1L-256,2,85,0.0007626220472781361,0.05244558793255265
tanh_1L-256,2,86,0.0007280314831096471,0.05241496837888088
tanh_1L-256,2,87,0.0006994417005254112,0.05229052024706543
tanh_1L-256,2,88,0.0006917947222372851,0.0523178274628201
tanh_1L-256,2,89,0.0006864175603605553,0.05236736571390354
tanh_1L-256,2,90,0.0006813931517397668,0.05240505101850425
tanh_1L-256,2,91,0.000665114306483899,0.0524400482164821
tanh_1L-256,2,92,0.0006316889931989801,0.05251726811552057
tanh_1L-256,2,93,0.0006244753455675405,0.052576565926882764
tanh_1L-256,2,94,0.0006214401822853809,0.052579592960883034
tanh_1L-256,2,95,0.0006192296117874922,0.052601369046535985
tanh_1L-256,2,96,0.0006172774137330154,0.052606801647252566
tanh_1L-256,2,97,0.000615784936537598,0.05260375587975558
tanh_1L-256,2,98,0.0006140950240709338,0.0525927027212957
tanh_1L-256,2,99,0.0006127908051813562,0.05262293455588654
tanh_1L-256,2,100,0.0006115567827727691,0.05267523150149847
tanh_1L-256,2,101,0.0006104509400987826,0.052677665976519183
tanh_1L-256,2,102,0.0006042753213497287,0.0526412623870569
tanh_1L-256,2,103,0.007357601355786779,0.0638696576250331
tanh_1L-256,2,104,0.005140655607173111,0.05928178497332725
tanh_1L-256,2,105,0.0016079387008520526,0.055591881994776424
tanh_1L-256,3,1,0.15453941080460104,0.18896222123320583
tanh_1L-256,3,2,0.0947904435206761,0.13935080446418543
tanh_1L-256,3,3,0.06991600719054927,0.1189309315683678
tanh_1L-256,3,4,0.053986130335718474,0.10676638587752606
tanh_1L-256,3,5,0.04373771321550063,0.09842798754869513
tanh_1L-256,3,6,0.03704442709306009,0.09222060372909656
tanh_1L-256,3,7,0.03210064627523831,0.08854357494005281
tanh_1L-256,3,8,0.02845315186208853,0.0852255765796579
tanh_1L-256,3,9,0.025625059041316234,0.0825108895041504
tanh_1L-256,3,10,0.02312911003713479,0.07937821484458503
tanh_1L-256,3,11,0.021235133227751113,0.07777233988070846
tanh_1L-256,3,12,0.019249042213106377,0.07516486648962814
tanh_1L-256,3,13,0.017423940799290983,0.07208549325276305
tanh_1L-256,3,14,0.01588125942102841,0.07095919719699263
tanh_1L-256,3,15,0.013816655008119322,0.06680050197074149
tanh_1L-256,3,16,0.012404746081765738,0.06494919623575961
tanh_1L-256,3,17,0.011450223978213218,0.0649078637795462
tanh_1L-256,3,18,0.0121719991847208,0.06468343591926785
tanh_1L-256,3,19,0.013594481716026454,0.06395610991497265
tanh_1L-256,3,20,0.008227820165820495,0.05900670238259683
tanh_1L-256,3,21,0.005974024181975555,0.0537022820678165
tanh_1L-256,3,22,0.004827257970407758,0.052394864660369155
tanh_1L-256,3,23,0.004385906151490139,0.050885354988023795
tanh_1L-256,3,24,0.0038097264454937025,0.050631571385433644
tanh_1L-256,3,25,0.003020779916062935,0.0509103086546786
tanh_1L-256,3,26,0.002661478772493172,0.04965765620128263
tanh_1L-256,3,27,0.0024744575682985144,0.04924275661725346
tanh_1L-256,3,28,0.0023475150079525085,0.04953193250943046
tanh_1L-256,3,29,0.0020779789539588944,0.04921778477538132
tanh_1L-256,3,30,0.002110377571692451,0.05103013316743218
tanh_1L-256,3,31,0.010702951012297844,0.06545116867007443
tanh_1L-256,3,32,0.005149026412652849,0.05508422077360562
tanh_1L-256,3,33,0.0024253737848548905,0.05090449372757321
tanh_1L-256,3,34,0.00181827112563264,0.04874597346749548
tanh_1L-256,3,35,0.0016614640909598255,0.04845023085512017
tanh_1L-256,3,36,0.001589871583698791,0.048358762772039016
tanh_1L-256,3,37,0.0015362573665927432,0.048085054962339974
tanh_1L-256,3,38,0.0014829319380188731,0.047877037673303105
tanh_1L-256,3,39,0.0014512200921305211,0.047581417093661225
tanh_1L-256,3,40,0.0014205729476508588,0.047589477031123956
tanh_1L-256,3,41,0.001361707279145847,0.04742906682521124
tanh_1L-256,3,42,0.0013489998099227702,0.047261827005641265
tanh_1L-256,3,43,0.0013340890520788056,0.04719565875775157
tanh_1L-256,3,44,0.0012973529254107284,0.04673441356734747
tanh_1L-256,3,45,0.0011862701105571124,0.04735723739679665
tanh_1L-256,3,46,0.0011188854768570534,0.04705666496825787
tanh_1L-256,3,47,0.01151265887071724,0.06527018193994352
tanh_1L-256,3,48,0.003704741067944774,0.05537558458719022
tanh_1L-256,3,49,0.0015250904050025432,0.05347621001390529
tanh_1L-256,3,50,0.0010676465865726112,0.05226757291360491
tanh_1L-256,3,51,0.0009585628264115525,0.05149983382860389
tanh_1L-256,3,52,0.0009118935758519215,0.051381471645667566
tanh_1L-256,3,53,0.0008809930017594103,0.05141626366282915
tanh_1L-256,3,54,0.0008553667334586429,0.05124199364748472
tanh_1L-256,3,55,0.000758103136119951,0.05090127863372406
tanh_1L-256,3,56,0.0007114887280100092,0.05125590769467582
tanh_1L-256,3,57,0.0006652222159571345,0.05086595464210929
tanh_1L-256,3,58,0.0006500751323400117,0.050700566002878096
tanh_1L-256,3,59,0.0006428397987926396,0.050637842976776364
tanh_1L-256,3,60,0.0006369289190993245,0.05048057393446258
tanh_1L-256,3,61,0.0006314166904681643,0.050294957649521924
tanh_1L-256,3,62,0.0006084714185427933,0.05042044547895311
tanh_1L-256,3,63,0.0005862695801654511,0.05026944931884971
tanh_1L-256,3,64,0.0006278152983073124,0.0520136254576552
tanh_1L-256,3,65,0.010266709591486645,0.06748606795902136
tanh_1L-256,3,66,0.004156443063875002,0.056557828220369026
tanh_1L-256,3,67,0.0015330004919294317,0.054705900447133124
tanh_1L-256,3,68,0.0007954700500377376,0.052561861006080665
tanh_1L-256,3,69,0.000646750360147478,0.052083272746377376
tanh_1L-256,3,70,0.0006240878292318992,0.0521183468017435
tanh_1L-256,3,71,0.0006118150109216308,0.05202806765121345
tanh_1L-256,3,72,0.0006033318167398843,0.05198977076883917
tanh_1L-256,3,73,0.0005964758466902201,0.05194848846933759
tanh_1L-256,3,74,0.0005909914532323336,0.051861028214596254
tanh_1L-256,3,75,0.0005861188003040827,0.05185388353040776
tanh_1L-256,3,76,0.0005820616666404857,0.05180879569999851
tanh_1L-256,3,77,0.0005784927067599828,0.051809597967549
tanh_1L-256,3,78,0.0005754317572805678,0.0517898332709606
tanh_1L-256,3,79,0.0005727750396920378,0.051779023802299234
tanh_1L-256,3,80,0.0005704047623225245,0.05173529343868505
tanh_1L-256,3,81,0.0005683548495521947,0.05161355931779663
tanh_1L-256,3,82,0.0005666790848820134,0.05175973422418306
tanh_1L-256,3,83,0.0005649893577988119,0.05157529445650749
tanh_1L-256,3,84,0.0005634872249441184,0.05165209995912762
tanh_1L-256,3,85,0.0005622154264636099,0.051595319500342005
tanh_1L-256,3,86,0.0005609291627489982,0.051551495582699676
tanh_1L-256,3,87,0.000559099823305913,0.05151845799568987
tanh_1L-256,3,88,0.0005133302364774545,0.05116474433185069
tanh_1L-256,3,89,0.0030871176361140784,0.057206270970363744
tanh_1L-256,3,90,0.008830702312008585,0.06984523749679888
tanh_1L-256,3,91,0.002483726935006274,0.06165887831469391
tanh_1L-256,3,92,0.0010562284968571047,0.058245817418495396
tanh_1L-256,3,93,0.0007704547400014753,0.057751095889283566
tanh_1L-256,3,94,0.0006908092150498776,0.05741447529324294
tanh_1L-256,4,1,0.17499537571912815,0.18891351803215398
tanh_1L-256,4,2,0.10884697577264325,0.12695683159369078
tanh_1L-256,4,3,0.07901735989576628,0.10631875587561966
tanh_1L-256,4,4,0.06062802360288152,0.09368366530177052
tanh_1L-256,4,5,0.04797712251496274,0.08400036146316203
tanh_1L-256,4,6,0.03904483364088755,0.07889047994120862
tanh_1L-256,4,7,0.03424616035292834,0.07591727146611565
tanh_1L-256,4,8,0.030150346697442376,0.07413270166238932
tanh_1L-256,4,9,0.026870340948406776,0.07071219537260402
tanh_1L-256,4,10,0.024340402170635215,0.06771343666635873
tanh_1L-256,4,11,0.021912731134160656,0.06514970616426374
tanh_1L-256,4,12,0.019246856442047156,0.06125252785958313
tanh_1L-256,4,13,0.01671352864396208,0.05857331424921499
tanh_1L-256,4,14,0.01445171198032957,0.057546697285686566
tanh_1L-256,4,15,0.012602346025107063,0.0562001085545505
tanh_1L-256,4,16,0.010921734403935197,0.05451714533138402
tanh_1L-256,4,17,0.010813187911489063,0.05753617772964653
tanh_1L-256,4,18,0.008720510363619793,0.05536547717185812
tanh_1L-256,4,19,0.005289512694577124,0.05222383451572042
tanh_1L-256,4,20,0.003979655664547526,0.05123408836887858
tanh_1L-256,4,21,0.0029466716658293284,0.04942035495829768
tanh_1L-256,4,22,0.0024983038176756497,0.0490160517746498
tanh_1L-256,4,23,0.001946149355969198,0.049698133693186174
tanh_1L-256,4,24,0.0012652024230631266,0.04898763882114562
tanh_1L-256,4,25,0.0010913681813216282,0.0486323157875079
tanh_1L-256,4,26,0.00097829124127273,0.04821888895898899
tanh_1L-256,4,27,0.000870590294185622,0.04812703265688216
tanh_1L-256,4,28,0.000805615804325918,0.047982089598413706
tanh_1L-256,4,29,0.0007356664556356896,0.0482688946136087
tanh_1L-256,4,30,0.0007042517331942969,0.047905700056545104
tanh_1L-256,4,31,0.0006484238442615415,0.04778705762552665
tanh_1L-256,4,32,0.020727606804125207,0.06830175767291562
tanh_1L-256,4,33,0.005085859504897176,0.05416305609400159
tanh_1L-256,4,34,0.001978926145456423,0.05207797316929066
tanh_1L-256,4,35,0.0008871175219437874,0.04840754742831819
tanh_1L-256,4,36,0.0007448643469079125,0.047742797956145354
tanh_1L-256,4,37,0.0006873956162373398,0.04757955720034081
tanh_1L-256,4,38,0.0006530979228476422,0.04724528523803828
tanh_1L-256,4,39,0.0006299523147130879,0.047188434750775894
tanh_1L-256,4,40,0.0006122525915241922,0.04709305717835015
tanh_1L-256,4,41,0.0005971577850254314,0.047130111201510144
tanh_1L-256,4,42,0.0005832812114537147,0.04708422651903091
tanh_1L-256,4,43,0.0005507439304499818,0.047094509546707915
tanh_1L-256,4,44,0.0005849182700894208,0.04763483612624672
tanh_1L-256,4,45,0.0005200418252042623,0.04718962783952599
tanh_1L-256,4,46,0.00048041842442701283,0.04686937777231989
tanh_1L-256,4,47,0.0004526865800950286,0.04718543263290425
tanh_1L-256,4,48,0.0004421847686736287,0.04703790711354428
tanh_1L-256,4,49,0.0004357532174295159,0.04692251405768265
tanh_1L-256,4,50,0.0004309486861585732,0.04685271276947611
tanh_1L-256,4,51,0.0004271489384559852,0.04674904948442919
tanh_1L-256,4,52,0.00042401797165042283,0.04676435287681851
tanh_1L-256,4,53,0.00042102171339351255,0.0465843790062911
tanh_1L-256,4,54,0.0004184524192474408,0.04656793271053762
tanh_1L-256,4,55,0.0004160668556272076,0.046653700300402105
tanh_1L-256,4,56,0.0004075197910241353,0.04668284224098767
tanh_1L-256,4,57,0.01838886142679716,0.06899456278209296
tanh_1L-256,4,58,0.005768820754353034,0.05662843936988851
tanh_1L-256,4,59,0.002046879216380801,0.05270031677971509
tanh_1L-256,4,60,0.0010678896765786748,0.050795678133579006
tanh_1L-256,4,61,0.0008084580546440144,0.05022023117432709
tanh_1L-256,4,62,0.0006801442838021744,0.04976786253536946
tanh_1L-256,4,63,0.0005946087001288616,0.04954280911461472
tanh_1L-256,4,64,0.000544562051228973,0.04971627776037863
tanh_1L-256,4,65,0.0004823070679936134,0.049558258792424696
tanh_1L-256,4,66,0.0004434653544720716,0.049513151191917286
tanh_1L-256,4,67,0.0004280568081637662,0.04953235307469405
tanh_1L-256,4,68,0.0004144181354262635,0.0494495916606363
tanh_1L-256,4,69,0.0004055778792206351,0.049378050656296094
